step,train_loss,valid_loss,total_steps,full_valid_loss,train_mean_token_accuracy,valid_mean_token_accuracy,full_valid_mean_token_accuracy
28,0.03350584954023361,,549,,0.993228018283844,,
27,0.04773915186524391,,549,,0.9889624714851379,,
26,0.11904093623161316,,549,,0.9799554347991943,,
25,0.042269039899110794,,549,,0.9931972622871399,,
24,0.07513696700334549,,549,,0.9803921580314636,,
23,0.08091834932565689,,549,,0.9798657894134521,,
22,0.11841043829917908,,549,,0.9845474362373352,,
21,0.14199784398078918,,549,,0.9730941653251648,,
20,0.07780049741268158,0.1028571738020439,549,,0.9867841601371765,0.9801762114537445,
19,0.0950692743062973,,549,,0.9776785969734192,,
18,0.07515136152505875,,549,,0.9888392686843872,,
17,0.18511812388896942,,549,,0.9623059630393982,,
16,0.19019754230976105,,549,,0.9730941653251648,,
15,0.13294115662574768,,549,,0.9731543660163879,,
14,0.1847841441631317,,549,,0.9735682606697083,,
13,0.13631537556648254,,549,,0.9842342138290405,,
12,0.2199246734380722,,549,,0.9715536236763,,
11,0.18157722055912018,,549,,0.9821428656578064,,
10,0.17191314697265625,0.27393935340981296,549,,0.9823788404464722,0.9694323144104804,
9,0.32921767234802246,,549,,0.9534367918968201,,
8,0.17651547491550446,,549,,0.9843049049377441,,
7,0.4014458656311035,,549,,0.9454148411750793,,
6,0.2624512016773224,,549,,0.9734513163566589,,
5,0.30005016922950745,,549,,0.9686800837516785,,
4,0.3959675133228302,,549,,0.9606127142906189,,
3,0.2767220735549927,,549,,0.9754464030265808,,
2,0.4470362365245819,,549,,0.9578713774681091,,
1,0.2566915452480316,,549,,0.9754464030265808,,
